snapshot_at,event_id,lobby_id,match_id,match_name,kickoff,match_status,market_id,market_status,question,outcome,crowd_probability
2026-06-29T04:52:32+00:00,aa5572ec-5930-4d99-b06b-f8966333d172,8df8038c-fd2c-4a5f-be4e-0e11d5966c05,9f7ef351-627f-48fb-9815-6a17a744931d,GHA vs PAN,2026-06-17T23:00:00.000Z,settled,0873eda8-36b7-4ff7-8cab-4eb21bfac11c,settled,Will Ghana win the match?,1,48.3125
2026-06-29T04:52:32+00:00,aa5572ec-5930-4d99-b06b-f8966333d172,8df8038c-fd2c-4a5f-be4e-0e11d5966c05,9f7ef351-627f-48fb-9815-6a17a744931d,GHA vs PAN,2026-06-17T23:00:00.000Z,settled,14d2662e-61e9-43f0-977a-deca8740adef,settled,Will Panama score the first goal of the second half?,0,33.698587127158554
2026-06-29T04:52:32+00:00,aa5572ec-5930-4d99-b06b-f8966333d172,8df8038c-fd2c-4a5f-be4e-0e11d5966c05,9f7ef351-627f-48fb-9815-6a17a744931d,GHA vs PAN,2026-06-17T23:00:00.000Z,settled,25a6845c-7266-4ed9-82a8-cf7a88e63a24,settled,Will the second half have 2 or more total goals?,0,40.346811819595644
2026-06-29T04:52:32+00:00,aa5572ec-5930-4d99-b06b-f8966333d172,8df8038c-fd2c-4a5f-be4e-0e11d5966c05,9f7ef351-627f-48fb-9815-6a17a744931d,GHA vs PAN,2026-06-17T23:00:00.000Z,settled,2fa8fd53-b099-4927-82d6-b5ecc2bc1732,settled,Will Antoine Semenyo have at least 1 shot on target?,1,56.13650793650794
2026-06-29T04:52:32+00:00,aa5572ec-5930-4d99-b06b-f8966333d172,8df8038c-fd2c-4a5f-be4e-0e11d5966c05,9f7ef351-627f-48fb-9815-6a17a744931d,GHA vs PAN,2026-06-17T23:00:00.000Z,settled,412a41b6-55ba-44e9-a996-8d40dff1c7a3,settled,Will Panama be caught offside 2 or more times?,0,43.65527950310559
2026-06-29T04:52:32+00:00,aa5572ec-5930-4d99-b06b-f8966333d172,8df8038c-fd2c-4a5f-be4e-0e11d5966c05,9f7ef351-627f-48fb-9815-6a17a744931d,GHA vs PAN,2026-06-17T23:00:00.000Z,settled,43814d1f-78eb-4d87-883c-624855d75fd8,settled,Will José Fajardo have at least 1 shot on target?,0,38.94896331738437
2026-06-29T04:52:32+00:00,aa5572ec-5930-4d99-b06b-f8966333d172,8df8038c-fd2c-4a5f-be4e-0e11d5966c05,9f7ef351-627f-48fb-9815-6a17a744931d,GHA vs PAN,2026-06-17T23:00:00.000Z,settled,7a37e8f3-d12a-44b8-9120-856b4ce4088f,settled,Will Ghana commit more fouls than Panama?,0,47.75310559006211
2026-06-29T04:52:32+00:00,aa5572ec-5930-4d99-b06b-f8966333d172,8df8038c-fd2c-4a5f-be4e-0e11d5966c05,9f7ef351-627f-48fb-9815-6a17a744931d,GHA vs PAN,2026-06-17T23:00:00.000Z,settled,7d4e8c4b-22dd-4c32-bbf1-5af4cf6db38d,settled,Will Panama receive more cards than Ghana?,1,46.37129485179407
2026-06-29T04:52:32+00:00,aa5572ec-5930-4d99-b06b-f8966333d172,8df8038c-fd2c-4a5f-be4e-0e11d5966c05,9f7ef351-627f-48fb-9815-6a17a744931d,GHA vs PAN,2026-06-17T23:00:00.000Z,settled,f2ca08fe-a861-47f3-bd81-5292d90b9fab,settled,Will Ghana have 3 or more shots on target?,0,65.88198757763975
2026-06-29T04:52:32+00:00,aa5572ec-5930-4d99-b06b-f8966333d172,8df8038c-fd2c-4a5f-be4e-0e11d5966c05,2f8032ea-ab51-4872-ae34-93feb909a39a,UZB vs COL,2026-06-18T02:00:00.000Z,settled,00d6c55f-abdd-4c14-9651-0226732b702a,settled,"At halftime, will the match be tied?",0,40.68923076923077
2026-06-29T04:52:32+00:00,aa5572ec-5930-4d99-b06b-f8966333d172,8df8038c-fd2c-4a5f-be4e-0e11d5966c05,2f8032ea-ab51-4872-ae34-93feb909a39a,UZB vs COL,2026-06-18T02:00:00.000Z,settled,15bd0238-9c26-4363-a5fc-98254850998b,settled,Will Uzbekistan be caught offside 2 or more times?,0,42.36615384615384
2026-06-29T04:52:32+00:00,aa5572ec-5930-4d99-b06b-f8966333d172,8df8038c-fd2c-4a5f-be4e-0e11d5966c05,2f8032ea-ab51-4872-ae34-93feb909a39a,UZB vs COL,2026-06-18T02:00:00.000Z,settled,251d0368-783b-4600-bf6f-9bc4a3fe9a21,settled,Will Luis Díaz have at least 1 shot on target in the second half?,1,54.63579277864992
2026-06-29T04:52:32+00:00,aa5572ec-5930-4d99-b06b-f8966333d172,8df8038c-fd2c-4a5f-be4e-0e11d5966c05,2f8032ea-ab51-4872-ae34-93feb909a39a,UZB vs COL,2026-06-18T02:00:00.000Z,settled,345837fc-5ea7-4c7b-95b8-42d30a38f1eb,settled,Will Colombia score in the second half?,1,65.60615384615384
2026-06-29T04:52:32+00:00,aa5572ec-5930-4d99-b06b-f8966333d172,8df8038c-fd2c-4a5f-be4e-0e11d5966c05,2f8032ea-ab51-4872-ae34-93feb909a39a,UZB vs COL,2026-06-18T02:00:00.000Z,settled,3793fe3c-30dd-47a0-853e-8841e6d7890c,settled,Will Uzbekistan have 5 or more corner kicks?,0,28.91808346213292
2026-06-29T04:52:32+00:00,aa5572ec-5930-4d99-b06b-f8966333d172,8df8038c-fd2c-4a5f-be4e-0e11d5966c05,2f8032ea-ab51-4872-ae34-93feb909a39a,UZB vs COL,2026-06-18T02:00:00.000Z,settled,b3819333-a5da-40db-9ed1-0a93a8cfa648,settled,Will the match have 2 or fewer total goals?,0,48.36600306278714
2026-06-29T04:52:32+00:00,aa5572ec-5930-4d99-b06b-f8966333d172,8df8038c-fd2c-4a5f-be4e-0e11d5966c05,2f8032ea-ab51-4872-ae34-93feb909a39a,UZB vs COL,2026-06-18T02:00:00.000Z,settled,c082d55b-54c6-4996-95e2-41e19c9f0c68,settled,Will a penalty kick be awarded OR a red card be shown in the match?,0,36.64142194744977
2026-06-29T04:52:32+00:00,aa5572ec-5930-4d99-b06b-f8966333d172,8df8038c-fd2c-4a5f-be4e-0e11d5966c05,2f8032ea-ab51-4872-ae34-93feb909a39a,UZB vs COL,2026-06-18T02:00:00.000Z,settled,cd1f31ec-e62a-43c4-9ed1-2bd6e4b0b49c,settled,Will Eldor Shomurodov score or assist a goal (excluding own goals)?,0,27.996830427892235
2026-06-29T04:52:32+00:00,aa5572ec-5930-4d99-b06b-f8966333d172,8df8038c-fd2c-4a5f-be4e-0e11d5966c05,2f8032ea-ab51-4872-ae34-93feb909a39a,UZB vs COL,2026-06-18T02:00:00.000Z,settled,d158164c-7d2f-4082-b05b-67f52edab115,settled,Will Uzbekistan score at least 1 goal?,1,43.03072196620584
2026-06-29T04:52:32+00:00,aa5572ec-5930-4d99-b06b-f8966333d172,8df8038c-fd2c-4a5f-be4e-0e11d5966c05,2f8032ea-ab51-4872-ae34-93feb909a39a,UZB vs COL,2026-06-18T02:00:00.000Z,settled,ede1bef6-89d1-4dc9-9480-4786b402d5aa,settled,Will Colombia have more shots on target than Uzbekistan in the second half?,0,69.1131498470948
2026-06-29T04:52:32+00:00,aa5572ec-5930-4d99-b06b-f8966333d172,8df8038c-fd2c-4a5f-be4e-0e11d5966c05,37067e81-ca81-49be-978d-61988242e6bd,CZE vs RSA,2026-06-18T16:00:00.000Z,settled,27394bed-0efd-4f31-adcf-0be71d6a85e1,settled,Will South Africa commit more fouls than Czechia?,0,51.54442649434572
2026-06-29T04:52:32+00:00,aa5572ec-5930-4d99-b06b-f8966333d172,8df8038c-fd2c-4a5f-be4e-0e11d5966c05,37067e81-ca81-49be-978d-61988242e6bd,CZE vs RSA,2026-06-18T16:00:00.000Z,settled,57ea2dec-0f1c-4839-85cc-42b27011063e,settled,"In the second half, will Czechia have more corner kicks than South Africa?",1,59.43230016313214
2026-06-29T04:52:32+00:00,aa5572ec-5930-4d99-b06b-f8966333d172,8df8038c-fd2c-4a5f-be4e-0e11d5966c05,37067e81-ca81-49be-978d-61988242e6bd,CZE vs RSA,2026-06-18T16:00:00.000Z,settled,6c15d111-1cfa-4116-8d72-1302b2c49f8c,settled,Will Czechia have more shots on target than South Africa in the second half?,0,60.54228855721393
2026-06-29T04:52:32+00:00,aa5572ec-5930-4d99-b06b-f8966333d172,8df8038c-fd2c-4a5f-be4e-0e11d5966c05,37067e81-ca81-49be-978d-61988242e6bd,CZE vs RSA,2026-06-18T16:00:00.000Z,settled,74de2dcf-c6f0-45cc-bc8d-dff630209ea5,settled,Will a penalty kick be awarded OR a red card be shown in the match?,1,37.92845257903494
2026-06-29T04:52:32+00:00,aa5572ec-5930-4d99-b06b-f8966333d172,8df8038c-fd2c-4a5f-be4e-0e11d5966c05,37067e81-ca81-49be-978d-61988242e6bd,CZE vs RSA,2026-06-18T16:00:00.000Z,settled,c7d1165e-1dbd-44ce-bcba-555248ce0a84,settled,Will Czechia win the match?,0,58.00490998363339
2026-06-29T04:52:32+00:00,aa5572ec-5930-4d99-b06b-f8966333d172,8df8038c-fd2c-4a5f-be4e-0e11d5966c05,37067e81-ca81-49be-978d-61988242e6bd,CZE vs RSA,2026-06-18T16:00:00.000Z,settled,d18561f9-e0de-49af-aed0-29e17d4246cb,settled,Will the match have 2 or fewer total goals?,1,52.90199335548173
2026-06-29T04:52:32+00:00,aa5572ec-5930-4d99-b06b-f8966333d172,8df8038c-fd2c-4a5f-be4e-0e11d5966c05,37067e81-ca81-49be-978d-61988242e6bd,CZE vs RSA,2026-06-18T16:00:00.000Z,settled,d795aa03-c50c-401e-b65b-b42ded95fab1,settled,Will Czechia be caught offside 2 or more times?,1,48.01320132013201
2026-06-29T04:52:32+00:00,aa5572ec-5930-4d99-b06b-f8966333d172,8df8038c-fd2c-4a5f-be4e-0e11d5966c05,37067e81-ca81-49be-978d-61988242e6bd,CZE vs RSA,2026-06-18T16:00:00.000Z,settled,e277e2a0-680d-4b8f-991c-736516e8725f,settled,Will Oswin Appollis score or assist a goal (excluding own goals)?,0,27.02405498281787
2026-06-29T04:52:32+00:00,aa5572ec-5930-4d99-b06b-f8966333d172,8df8038c-fd2c-4a5f-be4e-0e11d5966c05,37067e81-ca81-49be-978d-61988242e6bd,CZE vs RSA,2026-06-18T16:00:00.000Z,settled,ee5ea8ba-c2fb-4225-9492-45f3aa871506,settled,Will Patrik Schick have at least 1 shot on target?,1,60.90630323679727
2026-06-29T04:52:32+00:00,aa5572ec-5930-4d99-b06b-f8966333d172,8df8038c-fd2c-4a5f-be4e-0e11d5966c05,37067e81-ca81-49be-978d-61988242e6bd,CZE vs RSA,2026-06-18T16:00:00.000Z,settled,fb9ff126-e302-463c-b484-0394163389b4,settled,Will South Africa score in the second half?,1,40.05564924114671
2026-06-29T04:52:32+00:00,aa5572ec-5930-4d99-b06b-f8966333d172,8df8038c-fd2c-4a5f-be4e-0e11d5966c05,cc68a00e-06cd-4fec-9f22-c22ecbe9e39a,SUI vs BIH,2026-06-18T19:00:00.000Z,settled,010be065-f3b4-4150-82ee-658c97b80fee,settled,"At halftime, will both teams have at least 1 shot on target?",1,63.53230769230769
2026-06-29T04:52:32+00:00,aa5572ec-5930-4d99-b06b-f8966333d172,8df8038c-fd2c-4a5f-be4e-0e11d5966c05,cc68a00e-06cd-4fec-9f22-c22ecbe9e39a,SUI vs BIH,2026-06-18T19:00:00.000Z,settled,3b0ea1c9-dd86-4bbb-8aec-722bec61708e,settled,Will Granit Xhaka have at least 1 shot on target in the second half?,1,34.2864
2026-06-29T04:52:32+00:00,aa5572ec-5930-4d99-b06b-f8966333d172,8df8038c-fd2c-4a5f-be4e-0e11d5966c05,cc68a00e-06cd-4fec-9f22-c22ecbe9e39a,SUI vs BIH,2026-06-18T19:00:00.000Z,settled,5ba23b53-10f8-4606-99f6-e5b33ad3cb51,settled,Will there be 2 or more total cards shown in the second half?,1,55.73456790123457
2026-06-29T04:52:32+00:00,aa5572ec-5930-4d99-b06b-f8966333d172,8df8038c-fd2c-4a5f-be4e-0e11d5966c05,cc68a00e-06cd-4fec-9f22-c22ecbe9e39a,SUI vs BIH,2026-06-18T19:00:00.000Z,settled,801c0468-352b-416a-b329-25ee20c2d849,settled,Will Switzerland win the match?,1,63.46439628482972
2026-06-29T04:52:32+00:00,aa5572ec-5930-4d99-b06b-f8966333d172,8df8038c-fd2c-4a5f-be4e-0e11d5966c05,cc68a00e-06cd-4fec-9f22-c22ecbe9e39a,SUI vs BIH,2026-06-18T19:00:00.000Z,settled,8bce36a5-86a5-4728-a0df-5b628830193b,settled,Will a penalty kick be awarded in the match?,1,29.730708661417324
2026-06-29T04:52:32+00:00,aa5572ec-5930-4d99-b06b-f8966333d172,8df8038c-fd2c-4a5f-be4e-0e11d5966c05,cc68a00e-06cd-4fec-9f22-c22ecbe9e39a,SUI vs BIH,2026-06-18T19:00:00.000Z,settled,a9fc11bd-0ba8-4a71-bf47-c7e377a7113a,settled,Will both teams score AND the match have 3 or more total goals?,1,37.43213728549142
2026-06-29T04:52:32+00:00,aa5572ec-5930-4d99-b06b-f8966333d172,8df8038c-fd2c-4a5f-be4e-0e11d5966c05,cc68a00e-06cd-4fec-9f22-c22ecbe9e39a,SUI vs BIH,2026-06-18T19:00:00.000Z,settled,a9fd1d8b-e6bb-4db3-a7c2-719b14fa3119,settled,Will Bosnia and Herzegovina commit more fouls than Switzerland?,1,59.9472049689441
2026-06-29T04:52:32+00:00,aa5572ec-5930-4d99-b06b-f8966333d172,8df8038c-fd2c-4a5f-be4e-0e11d5966c05,cc68a00e-06cd-4fec-9f22-c22ecbe9e39a,SUI vs BIH,2026-06-18T19:00:00.000Z,settled,b568647c-46b8-4b58-8376-1d425aaff0e9,settled,Will Edin Džeko have at least 1 shot on target?,0,45.40064620355412
2026-06-29T04:52:32+00:00,aa5572ec-5930-4d99-b06b-f8966333d172,8df8038c-fd2c-4a5f-be4e-0e11d5966c05,cc68a00e-06cd-4fec-9f22-c22ecbe9e39a,SUI vs BIH,2026-06-18T19:00:00.000Z,settled,c10f6e50-6a5e-48cf-86a0-fe9f3df9d5da,settled,Will Switzerland be caught offside 2 or more times?,1,47.45384615384615
2026-06-29T04:52:32+00:00,aa5572ec-5930-4d99-b06b-f8966333d172,8df8038c-fd2c-4a5f-be4e-0e11d5966c05,cc68a00e-06cd-4fec-9f22-c22ecbe9e39a,SUI vs BIH,2026-06-18T19:00:00.000Z,settled,c6e16873-5d51-473f-8462-487d18e77efd,settled,Will Switzerland have more shots on target than Bosnia and Herzegovina in the second half?,1,63.569182389937104
2026-06-29T04:52:32+00:00,aa5572ec-5930-4d99-b06b-f8966333d172,8df8038c-fd2c-4a5f-be4e-0e11d5966c05,c7a4c58a-f8ca-41b1-a2ec-0d95757c152c,CAN vs QAT,2026-06-18T22:00:00.000Z,settled,43a17461-a21b-4224-acd0-38bf87e4d6b3,settled,Will a penalty kick be awarded OR a red card be shown?,1,36.47611202635915
2026-06-29T04:52:32+00:00,aa5572ec-5930-4d99-b06b-f8966333d172,8df8038c-fd2c-4a5f-be4e-0e11d5966c05,c7a4c58a-f8ca-41b1-a2ec-0d95757c152c,CAN vs QAT,2026-06-18T22:00:00.000Z,settled,5d9bd98e-02cf-4aa7-bbc4-69315a123b63,settled,Will Akram Afif have at least 1 shot on target?,0,41.49066213921901
2026-06-29T04:52:32+00:00,aa5572ec-5930-4d99-b06b-f8966333d172,8df8038c-fd2c-4a5f-be4e-0e11d5966c05,c7a4c58a-f8ca-41b1-a2ec-0d95757c152c,CAN vs QAT,2026-06-18T22:00:00.000Z,settled,6208e76a-8d09-4adf-9fd6-5d593a1e22b9,settled,Will Qatar have 5 or more corner kicks?,0,28.11056105610561
2026-06-29T04:52:32+00:00,aa5572ec-5930-4d99-b06b-f8966333d172,8df8038c-fd2c-4a5f-be4e-0e11d5966c05,c7a4c58a-f8ca-41b1-a2ec-0d95757c152c,CAN vs QAT,2026-06-18T22:00:00.000Z,settled,94ff3cb9-992f-4946-b4bf-5654c5d968f2,settled,Will there be 4 or more total shots on target in the second half?,0,60.30213464696223
2026-06-29T04:52:32+00:00,aa5572ec-5930-4d99-b06b-f8966333d172,8df8038c-fd2c-4a5f-be4e-0e11d5966c05,c7a4c58a-f8ca-41b1-a2ec-0d95757c152c,CAN vs QAT,2026-06-18T22:00:00.000Z,settled,9c948aaa-07d8-4eb1-ba52-971ea9554014,settled,Will Qatar score in the second half?,0,34.955074875207984
2026-06-29T04:52:32+00:00,aa5572ec-5930-4d99-b06b-f8966333d172,8df8038c-fd2c-4a5f-be4e-0e11d5966c05,c7a4c58a-f8ca-41b1-a2ec-0d95757c152c,CAN vs QAT,2026-06-18T22:00:00.000Z,settled,9f26da68-2ed0-4bd6-9968-0e0e037f17f0,settled,Will Canada have 5 or more shots on target?,1,57.163366336633665
2026-06-29T04:52:32+00:00,aa5572ec-5930-4d99-b06b-f8966333d172,8df8038c-fd2c-4a5f-be4e-0e11d5966c05,c7a4c58a-f8ca-41b1-a2ec-0d95757c152c,CAN vs QAT,2026-06-18T22:00:00.000Z,settled,a6cbeee8-418d-47b1-893a-7bbb216a6a02,settled,"At halftime, will Canada be winning?",1,51.648514851485146
2026-06-29T04:52:32+00:00,aa5572ec-5930-4d99-b06b-f8966333d172,8df8038c-fd2c-4a5f-be4e-0e11d5966c05,c7a4c58a-f8ca-41b1-a2ec-0d95757c152c,CAN vs QAT,2026-06-18T22:00:00.000Z,settled,b0d6666e-eaed-445a-ac24-75b6cc626052,settled,Will Canada win the match?,1,71.43178170144462
2026-06-29T04:52:32+00:00,aa5572ec-5930-4d99-b06b-f8966333d172,8df8038c-fd2c-4a5f-be4e-0e11d5966c05,c7a4c58a-f8ca-41b1-a2ec-0d95757c152c,CAN vs QAT,2026-06-18T22:00:00.000Z,settled,c66099f5-78eb-454e-a2d0-2ac62861ca9f,settled,Will Qatar commit more fouls than Canada?,1,56.30357142857143
2026-06-29T04:52:32+00:00,aa5572ec-5930-4d99-b06b-f8966333d172,8df8038c-fd2c-4a5f-be4e-0e11d5966c05,c7a4c58a-f8ca-41b1-a2ec-0d95757c152c,CAN vs QAT,2026-06-18T22:00:00.000Z,settled,f57e3259-949b-4549-84ba-deb51b98ce42,settled,Will Jonathan David have at least 1 shot on target in the second half?,1,49.81450252951096
2026-06-29T04:52:32+00:00,aa5572ec-5930-4d99-b06b-f8966333d172,8df8038c-fd2c-4a5f-be4e-0e11d5966c05,8e26c158-65a7-41dd-be39-ba0f9b685e92,MEX vs KOR,2026-06-19T01:00:00.000Z,settled,1e052f39-eda8-4318-97cc-b03c2b0c6cd1,settled,Will Son Heung-min score or assist a goal (excluding own goals)?,0,41.85737976782753
2026-06-29T04:52:32+00:00,aa5572ec-5930-4d99-b06b-f8966333d172,8df8038c-fd2c-4a5f-be4e-0e11d5966c05,8e26c158-65a7-41dd-be39-ba0f9b685e92,MEX vs KOR,2026-06-19T01:00:00.000Z,settled,216963ca-ae6c-49f2-9187-5ad607b96250,settled,"At halftime, will Mexico be winning?",0,39.56628477905074
2026-06-29T04:52:32+00:00,aa5572ec-5930-4d99-b06b-f8966333d172,8df8038c-fd2c-4a5f-be4e-0e11d5966c05,8e26c158-65a7-41dd-be39-ba0f9b685e92,MEX vs KOR,2026-06-19T01:00:00.000Z,settled,2f55d0d3-dce5-4a54-a73a-ce67f9054be6,settled,Will the match have 3 or more total goals?,0,48.43042071197411
2026-06-29T04:52:32+00:00,aa5572ec-5930-4d99-b06b-f8966333d172,8df8038c-fd2c-4a5f-be4e-0e11d5966c05,8e26c158-65a7-41dd-be39-ba0f9b685e92,MEX vs KOR,2026-06-19T01:00:00.000Z,settled,483f1c74-26dc-46f6-8b62-0fb341d1ad26,settled,Will Mexico score the first goal of the game and South Korea score in the second half?,0,32.51151315789474
2026-06-29T04:52:32+00:00,aa5572ec-5930-4d99-b06b-f8966333d172,8df8038c-fd2c-4a5f-be4e-0e11d5966c05,8e26c158-65a7-41dd-be39-ba0f9b685e92,MEX vs KOR,2026-06-19T01:00:00.000Z,settled,87b9d9aa-b368-45c3-b323-b5e6b69e4dc9,settled,Will Mexico be caught offside 2 or more times?,1,50.61821086261981
2026-06-29T04:52:32+00:00,aa5572ec-5930-4d99-b06b-f8966333d172,8df8038c-fd2c-4a5f-be4e-0e11d5966c05,8e26c158-65a7-41dd-be39-ba0f9b685e92,MEX vs KOR,2026-06-19T01:00:00.000Z,settled,99c6ce50-fb25-4d11-bd96-375e47394fa8,settled,Will there be 4 or more total cards shown?,0,48.01951219512195
2026-06-29T04:52:32+00:00,aa5572ec-5930-4d99-b06b-f8966333d172,8df8038c-fd2c-4a5f-be4e-0e11d5966c05,8e26c158-65a7-41dd-be39-ba0f9b685e92,MEX vs KOR,2026-06-19T01:00:00.000Z,settled,9c379565-3a0f-4552-916c-217f66e6e214,settled,Will South Korea score in the second half?,0,49.55048859934853
2026-06-29T04:52:32+00:00,aa5572ec-5930-4d99-b06b-f8966333d172,8df8038c-fd2c-4a5f-be4e-0e11d5966c05,8e26c158-65a7-41dd-be39-ba0f9b685e92,MEX vs KOR,2026-06-19T01:00:00.000Z,settled,df5f18de-18d7-4648-a53d-92eab32bb186,settled,Will Mexico win the match?,1,49.0432
2026-06-29T04:52:32+00:00,aa5572ec-5930-4d99-b06b-f8966333d172,8df8038c-fd2c-4a5f-be4e-0e11d5966c05,8e26c158-65a7-41dd-be39-ba0f9b685e92,MEX vs KOR,2026-06-19T01:00:00.000Z,settled,e190a2e4-7eb6-4714-8656-7a5b621f26e9,settled,Will South Korea finish with more corner kicks than Mexico?,1,40.52998379254457
2026-06-29T04:52:32+00:00,aa5572ec-5930-4d99-b06b-f8966333d172,8df8038c-fd2c-4a5f-be4e-0e11d5966c05,feb81adc-6070-4c7f-855c-1c0163a3a1ac,USA vs AUS,2026-06-19T19:00:00.000Z,settled,0e3bc966-befd-4224-91b5-4ba4c4f97ebf,settled,Will Australia finish with more corner kicks than United States?,0,33.62162162162162
2026-06-29T04:52:32+00:00,aa5572ec-5930-4d99-b06b-f8966333d172,8df8038c-fd2c-4a5f-be4e-0e11d5966c05,feb81adc-6070-4c7f-855c-1c0163a3a1ac,USA vs AUS,2026-06-19T19:00:00.000Z,settled,2d88dacd-3d56-49a1-aa8e-b60aa061fac9,settled,Will Australia be caught offside 2 or more times?,0,44.79733727810651
2026-06-29T04:52:32+00:00,aa5572ec-5930-4d99-b06b-f8966333d172,8df8038c-fd2c-4a5f-be4e-0e11d5966c05,feb81adc-6070-4c7f-855c-1c0163a3a1ac,USA vs AUS,2026-06-19T19:00:00.000Z,settled,36d0765b-399f-4348-941a-77e497f740bf,settled,Will Folarin Balogun have at least 1 shot on target?,0,64.52760736196319
2026-06-29T04:52:32+00:00,aa5572ec-5930-4d99-b06b-f8966333d172,8df8038c-fd2c-4a5f-be4e-0e11d5966c05,feb81adc-6070-4c7f-855c-1c0163a3a1ac,USA vs AUS,2026-06-19T19:00:00.000Z,settled,4434b4fc-4448-4f8a-999c-76cd16ed1974,settled,Will United States win the match?,1,62.333333333333336
2026-06-29T04:52:32+00:00,aa5572ec-5930-4d99-b06b-f8966333d172,8df8038c-fd2c-4a5f-be4e-0e11d5966c05,feb81adc-6070-4c7f-855c-1c0163a3a1ac,USA vs AUS,2026-06-19T19:00:00.000Z,settled,c097df4e-e4c4-4a99-9f5f-c17b7a45abf4,settled,Will United States have more shots on target than Australia in the second half?,0,62.6998514115899
2026-06-29T04:52:32+00:00,aa5572ec-5930-4d99-b06b-f8966333d172,8df8038c-fd2c-4a5f-be4e-0e11d5966c05,feb81adc-6070-4c7f-855c-1c0163a3a1ac,USA vs AUS,2026-06-19T19:00:00.000Z,settled,e03c3ca0-6ea7-4dfe-9806-b248d2bc88af,settled,Will both teams score AND the match have 3 or more total goals?,0,42.874439461883405
2026-06-29T04:52:32+00:00,aa5572ec-5930-4d99-b06b-f8966333d172,8df8038c-fd2c-4a5f-be4e-0e11d5966c05,feb81adc-6070-4c7f-855c-1c0163a3a1ac,USA vs AUS,2026-06-19T19:00:00.000Z,settled,ee8c305d-537f-4409-95f5-984370df9906,settled,Will there be 4 or more total cards shown?,1,45.12048192771084
2026-06-29T04:52:32+00:00,aa5572ec-5930-4d99-b06b-f8966333d172,8df8038c-fd2c-4a5f-be4e-0e11d5966c05,feb81adc-6070-4c7f-855c-1c0163a3a1ac,USA vs AUS,2026-06-19T19:00:00.000Z,settled,f04a1dd8-20b4-481d-bc3e-9cd61853081d,settled,Will United States commit more fouls than Australia?,0,44.296783625730995
2026-06-29T04:52:32+00:00,aa5572ec-5930-4d99-b06b-f8966333d172,8df8038c-fd2c-4a5f-be4e-0e11d5966c05,feb81adc-6070-4c7f-855c-1c0163a3a1ac,USA vs AUS,2026-06-19T19:00:00.000Z,settled,fdd31b36-fd32-466c-9bfd-fdc43dd00673,settled,Will United States score more goals than Australia in the second half?,0,52.480712166172104
2026-06-29T04:52:32+00:00,aa5572ec-5930-4d99-b06b-f8966333d172,8df8038c-fd2c-4a5f-be4e-0e11d5966c05,4abe80dd-92c4-4331-98fb-83c7f923b410,SCO vs MAR,2026-06-19T22:00:00.000Z,settled,27cabafe-98ff-4c51-9964-516befb985fe,settled,Will Morocco be caught offside 2 or more times?,0,49.258620689655174
2026-06-29T04:52:32+00:00,aa5572ec-5930-4d99-b06b-f8966333d172,8df8038c-fd2c-4a5f-be4e-0e11d5966c05,4abe80dd-92c4-4331-98fb-83c7f923b410,SCO vs MAR,2026-06-19T22:00:00.000Z,settled,39edaef2-5263-4584-a64c-19c5c2928ed2,settled,Will Scotland be caught offside 2 or more times?,0,41.24566929133858
2026-06-29T04:52:32+00:00,aa5572ec-5930-4d99-b06b-f8966333d172,8df8038c-fd2c-4a5f-be4e-0e11d5966c05,4abe80dd-92c4-4331-98fb-83c7f923b410,SCO vs MAR,2026-06-19T22:00:00.000Z,settled,436c2231-4cb8-4609-acdf-f1827bef53dc,settled,Will Morocco receive at least 1 card in the second half?,0,57.68312101910828
2026-06-29T04:52:32+00:00,aa5572ec-5930-4d99-b06b-f8966333d172,8df8038c-fd2c-4a5f-be4e-0e11d5966c05,4abe80dd-92c4-4331-98fb-83c7f923b410,SCO vs MAR,2026-06-19T22:00:00.000Z,settled,5db7c9e7-10a9-45a1-bd7b-94b3705d1272,settled,Will Scotland win the match?,0,23.53488372093023
2026-06-29T04:52:32+00:00,aa5572ec-5930-4d99-b06b-f8966333d172,8df8038c-fd2c-4a5f-be4e-0e11d5966c05,4abe80dd-92c4-4331-98fb-83c7f923b410,SCO vs MAR,2026-06-19T22:00:00.000Z,settled,71e2be55-a2d5-4af2-81b8-9e28c4215627,settled,Will Scotland have more shots on target than Morocco in the second half?,0,31.945054945054945
2026-06-29T04:52:32+00:00,aa5572ec-5930-4d99-b06b-f8966333d172,8df8038c-fd2c-4a5f-be4e-0e11d5966c05,4abe80dd-92c4-4331-98fb-83c7f923b410,SCO vs MAR,2026-06-19T22:00:00.000Z,settled,94aeaed0-658f-4ae6-b809-95504a5261c1,settled,Will Morocco score in the second half?,0,59.21904761904762
2026-06-29T04:52:32+00:00,aa5572ec-5930-4d99-b06b-f8966333d172,8df8038c-fd2c-4a5f-be4e-0e11d5966c05,4abe80dd-92c4-4331-98fb-83c7f923b410,SCO vs MAR,2026-06-19T22:00:00.000Z,settled,955097e7-9881-4f9b-80c1-8eee0231549a,settled,Will Morocco commit more fouls than Scotland?,0,44.271585557299844
2026-06-29T04:52:32+00:00,aa5572ec-5930-4d99-b06b-f8966333d172,8df8038c-fd2c-4a5f-be4e-0e11d5966c05,4abe80dd-92c4-4331-98fb-83c7f923b410,SCO vs MAR,2026-06-19T22:00:00.000Z,settled,9e23f8eb-7144-4c28-9fa9-096c92d9c80f,settled,Will Scott McTominay have at least 1 shot on target?,0,47.89465153970826
